order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,seller_zip_code_prefix,seller_city,seller_state
1a4cc8edf7721a5fa7f601f25703c793,48769b9c90de6b97531d328801b39dfc,delivered,14/5/2018 23:15,14/5/2018 23:30,15/5/2018 7:32,18/5/2018 16:18,4/6/2018 0:00,1,69f07c49379a0c4bd660dd794a72f02a,b94cc9f10ddc85e4ba73a6f7974e7101,20/5/2018 23:30,599.9,26.78,1,credit_card,10,626.68,d80ea518d978a10ddbf3a3d2cd33a932,5,Boneca,Tudo concorme prometido e entrega antecipada ,19/5/2018 0:00,22/5/2018 20:29,cool_stuff,47,1793,10,925,20,41,15,c2d57de917675db2642016f79052b9c3,4143,sao paulo,SP,27930,macae,RJ
326a3f53e1327657d03e8ed95ffe5578,1eb99a314855cb67eeb7e425572eeff1,delivered,16/8/2018 20:32,17/8/2018 20:31,20/8/2018 11:45,23/8/2018 18:48,6/9/2018 0:00,1,788cfeffa94621a51f76df9232c26b3a,8bd0f31cf0a614c658f6763bd02dea69,27/8/2018 20:30,179.99,36.49,1,credit_card,3,216.48,1a8cdc13ae2e9e631595617f4a91b3a3,5,Muito bom,"Produto entregue antes da data prevista, tdo perfeito. ",24/8/2018 0:00,24/8/2018 23:46,moveis_decoracao,32,423,1,9900,37,32,50,3f2e59fe4ce9eefe4e12a262079ce810,30720,belo horizonte,MG,1222,sao paulo,SP
a8aa1455a58ed250938c0f20158244a8,e7f85c87d7dfa7ed0a1e43148b2005af,delivered,7/8/2018 17:23,9/8/2018 3:45,9/8/2018 13:09,15/8/2018 9:11,14/9/2018 0:00,1,a425439bda03235c54fcb21e14f3865d,8bd0f31cf0a614c658f6763bd02dea69,5/9/2018 3:45,345.6,37.77,1,boleto,1,383.37,ebddff16acc3be13f976526ff5a9a998,5,otimo,"foi recebido, mas ficou pequeno e já foi pedido a devolução, estamos só aguardando novas instruções para a devolução.
att:",16/8/2018 0:00,20/8/2018 11:52,moveis_escritorio,40,848,2,3950,18,23,27,d91da6adf28c3ef0597453b582f68e66,97060,santa maria,RS,1222,sao paulo,SP
af9c76f5f4f218b688c4e235dc38723d,943340262b059ca78bb13c4ae929c636,delivered,16/4/2018 10:44,16/4/2018 10:55,16/4/2018 19:54,2/5/2018 11:17,17/5/2018 0:00,1,da7da0c2d3f2dbb32bee4ad3cf467fc6,01fd077212124329bac32490e8ef80d9,20/4/2018 10:55,17,26.41,1,credit_card,1,219.82,f492ac8126ded816404de867e1aad969,2,Insatisfação parcial,"Por enquanto recebi apenas um dos produtos, o soquete. O pendente aramado duplo diamante não chegou e consta como entregue.",3/5/2018 0:00,6/5/2018 1:49,ferramentas_jardim,57,267,2,100,17,7,12,e4f974024ecf8d260dad56ce05f2ad0a,98700,ijui,RS,14079,ribeirao preto / sao paulo,SP
cf8152b6a51ad306ad09a2d253c8133c,9b0ca7ce354778d017ea016dd199f9ee,delivered,18/8/2018 19:48,18/8/2018 20:10,20/8/2018 15:04,24/8/2018 19:16,31/8/2018 0:00,1,6d07236d4abe99b5b1cbf368971bf6e7,01fd077212124329bac32490e8ef80d9,21/8/2018 20:10,38,12.93,1,credit_card,2,50.93,0090df4745ad9291c59dce29d4277f6f,5,Ótimo,"Gastei muito

",25/8/2018 0:00,25/8/2018 22:40,brinquedos,49,170,6,200,17,7,12,4ed82d2c4fb7be1abe53c72f75c4e269,38041,uberaba,MG,14079,ribeirao preto / sao paulo,SP
fe3b7d7e6df783d622ae530f841bc87e,2c52fedf9050e250066789f679624695,delivered,4/8/2018 11:57,4/8/2018 12:10,6/8/2018 15:29,9/8/2018 18:32,20/8/2018 0:00,1,6d07236d4abe99b5b1cbf368971bf6e7,01fd077212124329bac32490e8ef80d9,7/8/2018 12:10,38,18.37,1,credit_card,1,56.37,10f8578074bc5f60c815710540b2672a,3,Quase nota 10," Infelizmente a embalagem do meu baralho veio rasgada. Vai ser um presente. Vou ter q entregar para o aniversariante rasgado mesmo pois não da mais tempo de trocar. 
 Mas chegou dentro do prazo. ",10/8/2018 0:00,13/8/2018 11:02,brinquedos,49,170,6,200,17,7,12,16c3fbe7788b5a59f325ac0175b48e2a,31310,belo horizonte,MG,14079,ribeirao preto / sao paulo,SP
9c5921e983142d2f7a3416864c6e64bf,324c9f379509b9746f28abfb4b235b72,delivered,19/6/2018 10:33,19/6/2018 10:55,20/6/2018 13:38,26/6/2018 18:15,26/7/2018 0:00,1,da7da0c2d3f2dbb32bee4ad3cf467fc6,01fd077212124329bac32490e8ef80d9,25/6/2018 10:55,17,18.23,1,credit_card,1,35.23,c10020f3c375b6436c06fd102ffabcc5,4,Produto e Prazo ,Ótimo produto e prazo de entrega.,27/6/2018 0:00,28/6/2018 19:30,ferramentas_jardim,57,267,2,100,17,7,12,078bbabc3259184e037b720543d4c90a,21021,rio de janeiro,RJ,14079,ribeirao preto / sao paulo,SP
e1dd3bcc1f22b4213a185eec19606daf,8745b35618d22fea8be7fff3e7e71e91,delivered,21/7/2018 14:03,21/7/2018 14:10,23/7/2018 14:35,26/7/2018 16:26,6/8/2018 0:00,1,c1cf541d5b33a4b04ddc1c3be7aa1c86,01fd077212124329bac32490e8ef80d9,26/7/2018 14:10,38,12.93,1,credit_card,1,50.93,eab62b5dfd2646fc5daa0c0edaace977,1,Ainda aguardo a entrega,Aguardo ainda entrega do produto,27/7/2018 0:00,31/7/2018 13:06,beleza_saude,51,781,2,150,35,2,26,1d6b10164a653cc7b008b27a3d1a6598,4537,sao paulo,SP,14079,ribeirao preto / sao paulo,SP
b0e61103ba1dee7e3c3c31f68e62a3fb,ba3865460d9232b12cea42b9b2fc1380,delivered,21/8/2018 12:35,21/8/2018 12:50,21/8/2018 15:12,28/8/2018 15:18,11/9/2018 0:00,1,c1cf541d5b33a4b04ddc1c3be7aa1c86,01fd077212124329bac32490e8ef80d9,23/8/2018 12:50,38,18.37,1,credit_card,1,56.37,9c0839cd1808c07e2b6b4e552937cbd9,5,Tudo certo!,"Produto conforme descrito, muito bom e entrega rápida.",29/8/2018 0:00,31/8/2018 16:22,beleza_saude,51,781,2,150,35,2,26,81ed63903142641cd6b9318258281764,85550,coronel vivida,PR,14079,ribeirao preto / sao paulo,SP
56703a55199f4784c80fe5e5de71c532,6629da21929dbb3173791eb977b64d8b,delivered,15/7/2018 0:25,17/7/2018 7:31,17/7/2018 13:07,18/7/2018 16:51,30/7/2018 0:00,1,c1cf541d5b33a4b04ddc1c3be7aa1c86,01fd077212124329bac32490e8ef80d9,23/7/2018 7:31,38,10.16,1,boleto,1,72.32,5148ad2bdca65375e9504355d79c6ad4,1,Entrega incompleta,Realizei um pedido com dois itens e apenas 1 deles foi entregue. Fiz algumas reclamações e até agora ninguém entrou em contato comigo pra entregar o outro produto ou para devolver o dinheiro.,19/7/2018 0:00,23/7/2018 16:44,beleza_saude,51,781,2,150,35,2,26,97107c892093c359b94a37cf51e09d27,2359,sao paulo,SP,14079,ribeirao preto / sao paulo,SP
0c89556cf6859f7e4b104f2883aa1b97,214d10ae7f82564a736e26f93f63ad1b,delivered,21/7/2018 10:03,21/7/2018 10:15,23/7/2018 14:35,26/7/2018 16:34,6/8/2018 0:00,1,c1cf541d5b33a4b04ddc1c3be7aa1c86,01fd077212124329bac32490e8ef80d9,26/7/2018 10:15,38,12.93,1,credit_card,1,101.86,791f31f7ab8846592122420409c41203,4,Recomendo,Deveria ser mais barato!,27/7/2018 0:00,27/7/2018 20:48,beleza_saude,51,781,2,150,35,2,26,98133f3d328de825de71642dc8a49467,3814,sao paulo,SP,14079,ribeirao preto / sao paulo,SP
0c89556cf6859f7e4b104f2883aa1b97,214d10ae7f82564a736e26f93f63ad1b,delivered,21/7/2018 10:03,21/7/2018 10:15,23/7/2018 14:35,26/7/2018 16:34,6/8/2018 0:00,2,c1cf541d5b33a4b04ddc1c3be7aa1c86,01fd077212124329bac32490e8ef80d9,26/7/2018 10:15,38,12.93,1,credit_card,1,101.86,791f31f7ab8846592122420409c41203,4,Recomendo,Deveria ser mais barato!,27/7/2018 0:00,27/7/2018 20:48,beleza_saude,51,781,2,150,35,2,26,98133f3d328de825de71642dc8a49467,3814,sao paulo,SP,14079,ribeirao preto / sao paulo,SP
8f078af5f7dd54fad5abd423dfb4aad2,ad1d816777885a62a3a72320d21861a2,delivered,22/6/2018 17:57,22/6/2018 18:18,25/6/2018 14:28,3/7/2018 10:04,16/7/2018 0:00,1,9d6a5df183306316cd9954e052f30dd3,01fd077212124329bac32490e8ef80d9,28/6/2018 18:18,17,12.79,1,credit_card,2,29.79,230ae9217a53de3e0f593447eddc1e12,4,Tudo certo,Boa ,3/7/2018 0:00,5/7/2018 21:06,ferramentas_jardim,48,737,5,150,17,7,12,167c4b188bfb3d78528f2d795400fa15,4911,sao paulo,SP,14079,ribeirao preto / sao paulo,SP
4044c5fad995d07177b0c09ff2b0b7f6,16bd290303092475ef758981282d5b9a,delivered,6/8/2018 10:58,7/8/2018 10:50,8/8/2018 14:27,14/8/2018 19:06,28/8/2018 0:00,3,fe9c4b2cf9c3adbaf3644880fb72254d,157c3e4b42f81ac4a44e8b1ca2fe9876,9/8/2018 10:50,416,83.78,1,credit_card,1,1125.36,7daa121128a5f69ae0e274ce57dc600a,5,produtos entregue no praz,produto de qualidade e entrega dentro do prazo,15/8/2018 0:00,21/8/2018 12:39,moveis_decoracao,44,621,1,14000,32,100,32,18ac369326ec0aafe3ae0e397b14102b,77016,palmas,TO,3211,sao paulo,SP
fb3cf8c9eb2412b0edc0a00a8f43a869,94595ccee21b11325952776b516a0345,delivered,29/5/2018 14:07,29/5/2018 14:39,29/5/2018 13:58,5/6/2018 21:46,20/7/2018 0:00,5,4cceacaeb21aa22aa51b4c724de3758d,157c3e4b42f81ac4a44e8b1ca2fe9876,6/6/2018 14:31,90,8.22,1,boleto,1,421.39,a45583eb4e45762dc1575462756c5c22,4,Bom,Pedido atendido corretamente.grata.,6/6/2018 0:00,13/6/2018 18:54,moveis_decoracao,44,316,1,900,40,20,40,46d42c60487c64480765a312ee6172c8,23063,rio de janeiro,RJ,3211,sao paulo,SP
a8ab159f82af4257ef7c239358b1221a,4ae0e56fdf4e50a702d17c18f46c1b4a,delivered,11/5/2018 14:29,12/5/2018 14:35,14/5/2018 14:49,15/5/2018 13:29,24/5/2018 0:00,1,173c08b531cec70292992396ced22e7d,157c3e4b42f81ac4a44e8b1ca2fe9876,18/5/2018 14:30,104,11.35,1,credit_card,2,115.35,0d80d4a2e6372adf6c42727541a25a6c,5,Otimo Produto!!,"Produto muito bom, veio super embalado e muito protegido!! recomendo a todos que forem comprar!!! podem comprar sem medo, que é de otima qualidade!!",16/5/2018 0:00,16/5/2018 17:50,moveis_decoracao,26,375,1,1600,35,8,35,8ec956cfe8bed61c0878a7159c26c52c,3720,sao paulo,SP,3211,sao paulo,SP
2be69b19c3402f7c2ac375f252022d70,7f7b5099d28accf45603fbc7a9fda452,delivered,23/4/2018 15:37,24/4/2018 17:12,24/4/2018 23:37,14/5/2018 19:13,17/5/2018 0:00,1,ce3f1427f50a5326751f233ed59e1522,157c3e4b42f81ac4a44e8b1ca2fe9876,27/4/2018 16:31,25,19.32,1,credit_card,1,44.32,31142c69450023d6059550c561a8a45b,5,recomendo,Tudo certo.,15/5/2018 0:00,21/5/2018 21:41,moveis_decoracao,39,396,2,1000,22,10,22,086f85b4c326262b4fcaa419914c949a,28400,sao fidelis,RJ,3211,sao paulo,SP
82f5146f4cbd867e3dbd244cef22f2e0,bd40faeeca500f134adf9aebc81453bb,delivered,6/7/2018 21:11,7/7/2018 18:45,11/7/2018 14:36,19/7/2018 15:26,9/8/2018 0:00,1,4cceacaeb21aa22aa51b4c724de3758d,157c3e4b42f81ac4a44e8b1ca2fe9876,11/7/2018 18:45,90,27.61,1,boleto,1,117.61,43a934f09e364edf85d366538b3a4f72,3,Pendente marcado!,O pendente veio com falhas na pintura; como o eletricista já havia instalado; optei por não trocar o produto!,20/7/2018 0:00,26/7/2018 22:59,moveis_decoracao,44,316,1,900,40,20,40,57f196ee65394484294dbdab49e1877f,22770,rio de janeiro,RJ,3211,sao paulo,SP
10498ac6120c866ce631762f4e5dc422,6656ef7022a50363c7be5fbf52d90e80,delivered,15/5/2018 20:45,15/5/2018 20:56,22/5/2018 13:28,12/6/2018 17:40,30/5/2018 0:00,1,4ae1bd4115a0ea08489ff7e821ddc4e5,157c3e4b42f81ac4a44e8b1ca2fe9876,18/5/2018 20:56,90,16.6,1,credit_card,1,106.6,66b7b7c200a3fa372cbd01606bba551f,2,Entrega atrasada,Até o momento não foi entregue o produto,1/6/2018 0:00,1/6/2018 8:15,moveis_decoracao,37,314,1,5300,40,20,40,7cd61d55fc651e01590f0bf07ec044b6,32341,contagem,MG,3211,sao paulo,SP
86df051b358d78a419a88d76515d6d80,da415e0250d0996188ae352d6cb4bd00,delivered,6/6/2018 20:06,6/6/2018 20:34,8/6/2018 10:48,13/6/2018 19:58,12/7/2018 0:00,1,0d735ec0b40c02b6f7175205fb0e2de5,abe42c5d03695b4257b5c6cbf4e6784e,14/6/2018 20:31,459,18.09,1,credit_card,1,477.09,d20ad08f1b2c31dc95b7edd07ed38f59,5,"tudo perfeito, melhor $","tudo perfeito, melhor $",14/6/2018 0:00,27/6/2018 21:22,beleza_saude,58,981,4,200,16,25,15,38941a0aea64baf8a13882808742616c,5429,sao paulo,SP,21235,rio de janeiro,RJ
74df7f96ed0e23d9290b02f3534eb597,89faec4c34040789ece5e71144d0c4ca,delivered,5/8/2018 14:52,5/8/2018 15:05,6/8/2018 8:15,17/8/2018 18:26,14/8/2018 0:00,1,e475c947d2287b8ea1e6a90dbbae56bb,abe42c5d03695b4257b5c6cbf4e6784e,7/8/2018 15:05,329,17.4,1,credit_card,3,346.4,412f9b841d885566b851a2d8861d2b4a,1,Passou do prazo de entreg,"Inrresponsabiliade, estou esperando um produto que o prazo era dia até dia 14, estou insatisfeita.",16/8/2018 0:00,16/8/2018 6:03,beleza_saude,58,503,4,300,16,10,16,e64494c8d47715e6604862013761e07b,13173,sumare,SP,21235,rio de janeiro,RJ
916be5eed428af45e462f039ef65ca24,5d51e1af408cef36611d1ea5d81802a9,delivered,13/5/2018 19:36,13/5/2018 19:52,15/5/2018 10:27,19/5/2018 13:14,29/5/2018 0:00,1,91b9cfd0719e34084376b88cada067b7,abe42c5d03695b4257b5c6cbf4e6784e,15/5/2018 19:52,265,16.73,1,credit_card,2,281.73,73943153f8d61668abd07d5d5012e602,5,ÓCULOS LINDOOO!,"Meu cachorro comeu meu óculos (mesmo modelo) e encontrei-o aqui na lannister.com. A entrtega foi super rápida e voltei a enxergar novamente! Voltaria a comprar aqui, com certeza!",20/5/2018 0:00,21/5/2018 20:05,beleza_saude,54,571,1,200,25,15,15,da406778a6247bee94838343fcafabab,13273,valinhos,SP,21235,rio de janeiro,RJ
c745c678c9834e0c537732afa099248a,6d9af298efa488862d00d1264a36ae02,delivered,3/5/2018 11:06,3/5/2018 11:54,4/5/2018 12:06,14/5/2018 22:05,22/5/2018 0:00,1,99b5252f661c113b53ca9fbaae9dd3fd,abe42c5d03695b4257b5c6cbf4e6784e,9/5/2018 11:54,279,16.83,1,credit_card,9,295.83,256869e03116bbbed6bf81934f8b2a7e,3,Produto entregue errado,"Produto entregue errado, ainda não recebi o que comprei.",15/5/2018 0:00,23/5/2018 13:50,beleza_saude,56,561,5,350,16,25,16,b64c1d07d599e6de52e4c088428f46aa,5422,sao paulo,SP,21235,rio de janeiro,RJ
4bad08b56f16face64a87351f339d728,da7ffad22e58bcd1a5116f8fb1b661ef,delivered,8/5/2018 8:40,8/5/2018 17:35,10/5/2018 13:26,17/5/2018 18:24,23/5/2018 0:00,1,c260eea96b32c0e9ff49f68a721e0ceb,abe42c5d03695b4257b5c6cbf4e6784e,10/5/2018 17:35,169,16.06,1,boleto,1,185.06,d71cb0cddaf18b83dd5df044dd181e9c,4,Óculos e um pouco ,"Óculos e um pouco fino a armação.
Mais o mesmo na loja onde fui ver estava R$380,00
Então estou no lucro a empresa entregou no prazo.
",18/5/2018 0:00,22/5/2018 19:53,beleza_saude,56,602,2,300,25,15,15,ea566669e9c38192fb24134377f68ac9,13060,campinas,SP,21235,rio de janeiro,RJ
60a30f7ea15c14582856b8ae771be976,6379411be2963d9a38b9741ada4a016f,delivered,15/6/2018 22:42,16/6/2018 22:36,18/6/2018 8:13,10/8/2018 21:52,11/7/2018 0:00,1,12e1e59e227d4d5da8efc0dd17831a3b,abe42c5d03695b4257b5c6cbf4e6784e,18/6/2018 22:36,359,25.23,1,credit_card,6,384.23,437bfa487119faa1925584a9ca9b22dd,1,Mercadoria não foi entreg,Preciso de um posicionamento se a mercadoria Será entregue ou se a compra será estornada do cartão. Aguardo urgente retorno. ,13/7/2018 0:00,13/7/2018 22:05,beleza_saude,42,397,3,250,25,15,15,b5294575700727d9702ed9c3edebca45,52020,recife,PE,21235,rio de janeiro,RJ
d2271c114a00d818beaafcbd5b2b567d,bfb3c9e5be070e932c96b362dd441807,delivered,21/4/2018 11:37,24/4/2018 17:30,24/4/2018 22:28,30/4/2018 19:17,21/5/2018 0:00,1,82df58fc3b035fa426a2b49c76d08183,abe42c5d03695b4257b5c6cbf4e6784e,26/4/2018 12:30,159,16.06,1,credit_card,2,175.06,04207b4aa9909eafe585382eaa2108fe,5,Satisfeita,O produto foi entregue bem antes do prazo.,1/5/2018 0:00,1/5/2018 22:48,beleza_saude,46,580,4,350,25,15,15,a30c775e6b838257149a25e716713297,70790,brasilia,DF,21235,rio de janeiro,RJ
b40cc054a1791acddb6215a0472b5a81,aace4bee47eecb6e46bf3c316a19813c,delivered,24/4/2018 16:30,25/4/2018 8:51,26/4/2018 11:02,13/6/2018 0:33,29/5/2018 0:00,1,f5116e3193e18d1633b17ae5d58e35e7,abe42c5d03695b4257b5c6cbf4e6784e,2/5/2018 8:51,299,29.15,1,credit_card,8,328.15,c697c5a0c2f209bc895b717a3a112f61,1,DESRESPEITO AO CONSUMIDOR,"ATÉ HOJE A ARMAÇÃO NÃO CHEGOU E PASSADOS QUASE 2 MESES, AS lannister NÃO SE PRESTAM A DAR NENHUM POSICI0NAMENTO. TOTAL ABSURDO E DESRESPEITO!!!",1/6/2018 0:00,1/6/2018 15:48,beleza_saude,56,524,4,400,25,15,15,5e6e38ff8be0698d61e10c26e92dd432,67130,ananindeua,PA,21235,rio de janeiro,RJ
ad6137b47c7f7c1c621f4de13c3d5bc9,a49a8d627171eeff10dc5601f2109971,delivered,12/7/2018 22:59,13/7/2018 22:55,17/7/2018 14:09,20/7/2018 19:03,31/7/2018 0:00,1,c2fb73db15e28aa021dcf7b2856fef27,adbc26658d6c7b4b6219f9d934598091,16/7/2018 22:55,109.9,36,1,credit_card,2,145.9,8cdc7e71240af601025767b05079f468,5,Muito satisfeita,"Estou gostando de comprar com a lojas lannister, além de responsabilidade o produto vem antes do prazo e em perfeito estado. Obrigada. ",21/7/2018 0:00,23/7/2018 23:06,bebes,52,704,4,3600,60,20,50,5b1beee2c7f97012bd089e13416ee57c,3728,sao paulo,SP,81770,curitiba,PR
f9785d27ffea67339d5a4ba53294a3ea,bc0003d9194441325a51853874f8b0ee,delivered,17/4/2018 21:51,17/4/2018 22:12,18/4/2018 19:47,24/4/2018 19:42,11/5/2018 0:00,1,c2fb73db15e28aa021dcf7b2856fef27,adbc26658d6c7b4b6219f9d934598091,23/4/2018 22:12,109.9,18.35,1,credit_card,10,128.25,f9d124e01e7d5e96a6824f1156d47ad7,5,Excelente,"Entrega muito antes do prazo previsto, excelente qualidade, lindo... eu amei!",25/4/2018 0:00,26/4/2018 13:42,bebes,52,704,4,3600,60,20,50,047871829ba4a3405f7b4264e218e3ab,13083,campinas,SP,81770,curitiba,PR
6206eea10c401d9257092927e5b66deb,1c7e5b9a91a01eef9a4a9c64fe4ac441,delivered,26/5/2018 22:02,26/5/2018 22:17,28/5/2018 13:38,4/6/2018 17:22,4/7/2018 0:00,1,3a806ac1ab98107febb4ffcf38bc1fac,adbc26658d6c7b4b6219f9d934598091,3/6/2018 22:17,109.9,18.35,1,credit_card,4,128.25,ffcbdedb7d5dbd67110656f9f369478d,5,Ótimo! ,Lindo produto! Recomendo. ,5/6/2018 0:00,5/6/2018 20:56,bebes,53,704,3,4750,60,20,50,e3815f874b584aa2f5d60c1cb1514030,7081,guarulhos,SP,81770,curitiba,PR
d27bd1b2efafff52bd15c05de80e282b,0d2d57d0f1e6068a6df47f54bb807140,delivered,21/4/2018 15:42,24/4/2018 18:40,25/4/2018 0:22,30/4/2018 21:11,16/5/2018 0:00,1,3a806ac1ab98107febb4ffcf38bc1fac,adbc26658d6c7b4b6219f9d934598091,26/4/2018 16:30,109.9,18.35,1,credit_card,2,128.25,a6495beb7a36ab999b6400db0590dfe5,2,Produto errado,"Boa tarde, , único problema é que o produto comprado e faturado em NF era um elefante de pelúcia CINZA de 65 cm e veio um elefante ROSA, 
Confiram por favor.",1/5/2018 0:00,4/5/2018 18:00,bebes,53,704,3,4750,60,20,50,cc3366cb80683e4ed0aaa5e09191af5c,90460,porto alegre,RS,81770,curitiba,PR
68fb895df51e234a55fbf5c30c873fd2,003c7cadba4f182b9f22d7d5ea7a5003,delivered,19/4/2018 11:58,19/4/2018 12:14,20/4/2018 23:06,25/4/2018 13:33,14/5/2018 0:00,1,b60704f84087891432bf27f3dd5fd003,adbc26658d6c7b4b6219f9d934598091,25/4/2018 12:14,109.9,18.35,1,credit_card,7,128.25,9fc1ef2d9eef8c641861596d9a9268e7,5,maravilhoso!,"Ameeeeei em tudo o produto, chegou beeem antes da data prevista, só elogios! Continuem assim",26/4/2018 0:00,26/4/2018 17:36,bebes,47,704,4,7500,60,20,50,6279364f420b1e08eb33a498db5fa6bc,3981,sao paulo,SP,81770,curitiba,PR
9971209651bda86ae11c4d218eb2bf7d,21cd116b7cae7d238010be460710fec2,delivered,10/8/2018 15:37,10/8/2018 15:50,13/8/2018 14:14,27/8/2018 20:08,21/8/2018 0:00,1,741e14d6cfe9c7dfcace49c4a0989bf3,adbc26658d6c7b4b6219f9d934598091,14/8/2018 15:50,109.9,36,1,credit_card,2,145.9,bd7c9b174dac2d17c3f41d26d6a57a94,1,Elefante Buba,"O elefante que selecionei na compra era azul bem claro e veio azul escuro, 7 dias depois da data combinada. Sem etiqueta que sinaliza que o produto é original. As orelhas tem cheiro de amaciante.",23/8/2018 0:00,27/8/2018 19:50,bebes,52,704,4,1350,60,20,50,d109203ef69759c74d39e62d4f98dec1,91920,porto alegre,RS,81770,curitiba,PR
633dfa0c56ae5c0c7f2e90620ad55b2f,22e62a7227eb91f93cb55ef14a20cbd4,delivered,22/6/2018 13:43,22/6/2018 13:58,26/6/2018 9:18,6/7/2018 14:23,31/7/2018 0:00,1,0eb8e03d4ef83152c4642b606b5bbdec,cac4c8e7b1ca6252d8f20b2fc1a2e4af,2/7/2018 13:58,29.99,26.51,1,credit_card,1,56.5,9887697929ced92d709fbf97d8f59515,3,Bom,A lixeira serve só pra por contonete e algodão sujo muito pequeno ,7/7/2018 0:00,10/7/2018 15:27,moveis_decoracao,47,348,1,2900,40,10,35,0be23e2afd5c5d9a1c2ef6b033e2b17c,95045,caxias do sul,RS,13347,indaiatuba,SP
f3ffd9ec327bd9faf3498430d92a86a9,e0bdb2f487b5dc9eebcce9f98423608f,delivered,13/5/2018 10:09,13/5/2018 10:37,15/5/2018 9:40,18/5/2018 16:08,8/6/2018 0:00,1,0eb8e03d4ef83152c4642b606b5bbdec,cac4c8e7b1ca6252d8f20b2fc1a2e4af,17/5/2018 10:30,29.99,17.96,1,credit_card,1,95.9,52731cae7ccd9e25a203241459c1366f,5,Excelente,Excelente produto e entrega rápida! Satisfeita!,19/5/2018 0:00,23/5/2018 20:17,moveis_decoracao,47,348,1,2900,40,10,35,2ad3e1dcf3218182586c332001db767e,28400,sao fidelis,RJ,13347,indaiatuba,SP
f3ffd9ec327bd9faf3498430d92a86a9,e0bdb2f487b5dc9eebcce9f98423608f,delivered,13/5/2018 10:09,13/5/2018 10:37,15/5/2018 9:40,18/5/2018 16:08,8/6/2018 0:00,2,0eb8e03d4ef83152c4642b606b5bbdec,cac4c8e7b1ca6252d8f20b2fc1a2e4af,17/5/2018 10:30,29.99,17.96,1,credit_card,1,95.9,52731cae7ccd9e25a203241459c1366f,5,Excelente,Excelente produto e entrega rápida! Satisfeita!,19/5/2018 0:00,23/5/2018 20:17,moveis_decoracao,47,348,1,2900,40,10,35,2ad3e1dcf3218182586c332001db767e,28400,sao fidelis,RJ,13347,indaiatuba,SP
7f76cbdccae790b41d0c10e5734c384e,d141bef69235870b48ba805820c3bd6d,delivered,14/6/2018 21:01,15/6/2018 2:17,21/6/2018 13:20,22/6/2018 19:36,4/7/2018 0:00,1,0eb8e03d4ef83152c4642b606b5bbdec,cac4c8e7b1ca6252d8f20b2fc1a2e4af,25/6/2018 2:17,29.99,12.51,1,boleto,1,42.5,8c4aab23d75021790f0650bcd00808a1,5,compra aprovada,"Minha esposa comprou um kit de madeira para colocar no quarto do nosso bebê que irá nascer em breve, compramos e depois de uma semana conforme o combinado, chegou o nosso kit estamos muito satisfeito.",23/6/2018 0:00,25/6/2018 23:02,moveis_decoracao,47,348,1,2900,40,10,35,113be25dead22443bbdb71746e2983d3,6436,barueri,SP,13347,indaiatuba,SP
e02d3b3c85978cdf1f69221dadf12d21,a3fffde028a099d424723d6be9963459,delivered,24/4/2018 14:24,24/4/2018 18:08,26/4/2018 9:38,7/5/2018 20:16,24/5/2018 0:00,1,0eb8e03d4ef83152c4642b606b5bbdec,cac4c8e7b1ca6252d8f20b2fc1a2e4af,30/4/2018 15:31,29.99,23.72,1,credit_card,1,53.71,af1bfd8630c37b2e3828701419673d53,4,Recomendo,Excelente produto. ,8/5/2018 0:00,10/5/2018 12:11,moveis_decoracao,47,348,1,2900,40,10,35,bf490b02657980e90622dc13885b9cb6,89610,herval d'oeste,SC,13347,indaiatuba,SP
1e2f320acd9cf7428412fb4ba5c537fe,03e4aa263433c6741b5d22e28272c520,delivered,15/8/2018 8:48,15/8/2018 9:05,23/8/2018 13:24,29/8/2018 17:30,27/8/2018 0:00,1,0eb8e03d4ef83152c4642b606b5bbdec,cac4c8e7b1ca6252d8f20b2fc1a2e4af,24/8/2018 9:05,29.99,12.51,1,credit_card,1,42.5,8b37b735da80d5db02728456a5fc17d3,3,Poderia melhorar,As peças vinheram desmontadas e algumas delas vinheram maiores dificultando a montagem das peças.,29/8/2018 0:00,29/8/2018 22:04,moveis_decoracao,47,348,1,2900,40,10,35,5a3f5fbbab137680e842172402d2f291,9133,santo andre,SP,13347,indaiatuba,SP
bfe8c448781919b17936bdd844baefc4,bd7bfa5c367329c0ab4478160a7b992e,delivered,31/7/2018 20:38,2/8/2018 5:30,9/8/2018 13:25,15/8/2018 15:28,17/8/2018 0:00,1,0eb8e03d4ef83152c4642b606b5bbdec,cac4c8e7b1ca6252d8f20b2fc1a2e4af,10/8/2018 5:23,29.99,17.34,1,boleto,1,47.33,4589bdf0fd974f0dc291af441d37beec,5,Excelente ,Veio antes do prazo de entrega. ,16/8/2018 0:00,18/8/2018 21:54,moveis_decoracao,47,348,1,2900,40,10,35,614e87ddad7bba047be9897c8faeafaf,14640,morro agudo,SP,13347,indaiatuba,SP
