Order_ID,InvoiceDate,customer_id,product_id,product_category,UnitPrice,product_qty,payment_type,customer_state,status,review_score
d9ab691cb8d49410e7ae590b588499d4,4/1/2018 0:00,889ca357651222fc08560aa20b75f59b,5ef700515181623872771a16d1371cd4,home_construction,263.61,1,boleto,SP,delivered,Y
6da34f9b88619e4ba847c49363dfb425,4/1/2018 0:00,889ca357651222fc08560aa20b75f59b,5ef700515181623872771a16d1371cd4,home_construction,263.61,1,boleto,SP,delivered,Y
1e51b2b229678b37addbfeb359d0e3ab,13/8/2018 0:00,9f209af49a8a6e3383f55c0eda2e705b,82a61259a621866c4ba63743da29a342,sports_leisure,150.37,1,credit_card,SP,delivered,Y
3eb08a4c95b522bed075ec059ad858ab,12/4/2018 0:00,79f6bb4f638b4214ad8d62d60148a280,368c6c730842d78016ad823897a372db,garden_tools,76.86,2,boleto,RJ,delivered,Y
1c7c35deaf3a1639e247ce03babdfded,18/12/2017 0:00,33b08ff5fcb0b5bc8d8b9f106bbeca89,b3b0bce74668bf355cbd94db1e4d17b9,computers_accessories,34.99,2,credit_card,SC,delivered,Y
cb3830baa25a82fb69d5256ffca9b6a2,29/3/2018 0:00,58fba8b579123690f22f1e0a8cbb8152,65266b2da20d04dbe00c5c2d3bb7859e,stationery,35.13,4,credit_card,DF,delivered,Y
9236b5f6966275539861284a31b94efe,16/3/2018 0:00,370f54b7e98dc8ba4cf2b0cfb96ab01d,341d85d688ecc3353cf2a968e7ad0dbf,health_beauty,145.56,1,boleto,SP,delivered,Y
dbb786f88b6d4e52fe3cb5d771b979d6,21/3/2018 0:00,607eabaa3707bbcbb4313d9d3c81d385,2ffdf10e724b958c0f7ea69e97d32f64,watches_gifts,241.22,1,voucher,SC,delivered,Y
9f39472adcdca3e6eeaf227576a1a427,17/7/2018 0:00,e91d99078659be9b7b474bd69cb53ac3,e89d4c89630fcc709f93fece786bb06d,health_beauty,264.24,1,credit_card,SP,delivered,Y
fe5d946bb1d5891792a436f46f3618a3,17/7/2018 0:00,e91d99078659be9b7b474bd69cb53ac3,e89d4c89630fcc709f93fece786bb06d,health_beauty,264.24,1,credit_card,SP,delivered,Y
eb7ad8aef38707da6cf8a476dd47198e,17/7/2018 0:00,e91d99078659be9b7b474bd69cb53ac3,e89d4c89630fcc709f93fece786bb06d,health_beauty,264.24,1,credit_card,SP,delivered,Y
6e9cd3f36a1e951e29d455913402c171,16/5/2018 0:00,4b40745dcdd2de6de0af5e206d8ecf8b,1e4aad71e70ec3236b054032c42d3494,telephony,20.05,1,voucher,SP,delivered,N
5b4bb46d2cabe7e960a2b8bf70af105a,16/5/2018 0:00,4b40745dcdd2de6de0af5e206d8ecf8b,1e4aad71e70ec3236b054032c42d3494,telephony,22.73,1,credit_card,SP,delivered,N
ed63e82cc089fa6625b919b6533ff7bc,1/6/2017 0:00,00ac9cd5c4ad19e16e7c6f6864711737,765c417cdc38443aaa558a0159a98591,luggage_accessories,231.45,7,credit_card,MG,delivered,Y
bf2910ffd07baa17d7d2ce5a170da758,29/5/2018 0:00,a5a169a9ce0d3f227bffba6810abb8b3,dcfe33bfae82bed3b1d9a7d15197f5be,auto,35.79,1,credit_card,SP,delivered,Y
6672ea757b340c6ebd644244a2c982ae,25/8/2017 0:00,28c7e3fb75d7ce1e496dc539443b71da,d6fe3b4ddecd4a8393c6a1385de3bfb6,office_furniture,253.38,1,credit_card,RJ,delivered,Y
41d1a34204ce66a59daa5590f05cc4fa,22/6/2017 0:00,8a6ba6b413007e4b09dbc526503cb9d4,ea44caac707f7f1325182a538007f838,baby,63.37,5,boleto,MG,delivered,Y
d9b968b9f8c464fd7941981e0ee66845,15/3/2018 0:00,c7e193525b2825ccfe5c65875c0db1dc,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,194.12,1,credit_card,MS,delivered,Y
ff455a4ac6c4471e4e1ddc55f6610e60,16/7/2018 0:00,fad4e75a3262e68a4aa82516bf68505f,b8a0d73b2a06e7910d9864dccdb0cda2,health_beauty,88.27,1,credit_card,SP,delivered,Y
573ef5595dd0028826051b99f5306ad3,10/10/2017 0:00,86eeac369ea14ddf7a454a0ce003e5c6,3abefa3ab32440bb6f5937c65c6652f8,perfumery,175.86,2,credit_card,SP,delivered,Y
0c91c4102d1858f4ced29970f55e54a0,10/10/2017 0:00,86eeac369ea14ddf7a454a0ce003e5c6,3abefa3ab32440bb6f5937c65c6652f8,perfumery,175.86,2,credit_card,SP,delivered,Y
0300095becf10f9b2993706759522741,10/10/2017 0:00,86eeac369ea14ddf7a454a0ce003e5c6,3abefa3ab32440bb6f5937c65c6652f8,perfumery,175.86,2,credit_card,SP,delivered,Y
5342639ad4af90638a48134b744df827,23/4/2018 0:00,88011e4997978a92a1d851b267f0038d,a076986c6dbcb66fb479167aa5a1b68e,sports_leisure,113.67,1,boleto,SP,delivered,N
37575790ea3501cfd8c51bfe42e08950,16/7/2018 0:00,b672b6270a0ec1cc5c33b9e2e84c785d,70bf4f61950297cf24e18a9b84c3208a,housewares,37.18,1,credit_card,RS,delivered,Y
6b9ac2a31d647731d9523ae035f17dbc,7/6/2017 0:00,c5f0ff72edaa56e5e8eb0456c3c97ecb,7ab21257ee876b3897bd55046d3d81d3,toys,253.01,1,boleto,SP,delivered,Y
3d4a36b2720a815f829c5e1f82bbd0d5,12/9/2017 0:00,bc27afa44f5b67b080ab4ba3851a162d,df44d84f970884476b76a32ddf1ace55,bed_bath_table,85.14,2,boleto,RS,delivered,Y
6ff68e4d7ba469f258223a389f864f25,9/5/2018 0:00,923bbadc05e0de833a6ea5e3d546c4d0,33900d427fa4bd3f509cdacda72e84a3,la_cuisine,334.12,1,credit_card,SP,delivered,Y
d5292f531e571c16fcd72df9fc07336d,9/5/2018 0:00,923bbadc05e0de833a6ea5e3d546c4d0,33900d427fa4bd3f509cdacda72e84a3,la_cuisine,334.12,1,credit_card,SP,delivered,Y
2fe72d522af94b1264d79a8e6e41f933,1/12/2017 0:00,f098fb162e43b4018ec692ecdbb07cf1,9653bfe8d97baee3031ad3d15b73584b,auto,185.03,1,credit_card,SP,delivered,Y
d64d6b004a4ffd419003fc0a128c1c50,19/3/2018 0:00,ff6bc862428c6016d6fef5995491ec81,3f0376e782caf27ef19342d8e5c7e6f5,electronics,30.1,1,credit_card,SC,delivered,Y
362cc20bf09835f4398cedd319fb7d8e,22/5/2018 0:00,15c9f1f3d32d5226f79571a100a8f7fe,6eb70dfb283dc3f645ed7b03c990dc72,audio,67.83,2,boleto,SP,delivered,Y
378aab9f026bcce6c5d6b5b6453be88a,1/11/2017 0:00,ef882a6d4c534617972ab417947a77c1,e4f77c9e32d6ed0e4902b08955d77b23,telephony,46.77,6,credit_card,SP,delivered,Y
c20a9485bdb520396c83079ef63bc71f,13/6/2017 0:00,a5baa76c04eea8a1a3c199cb05abc4a2,01cf8c7364048b4b6ed0fe400667054d,toys,257.77,1,credit_card,PE,delivered,Y
54ac5ed66a8b2c74a3878d90d805f367,28/3/2018 0:00,cfbde95e3c8da168d469f2a8fd9eb329,198ed1dd26d075dc1e52e1909fc07938,housewares,102.72,3,credit_card,PR,delivered,Y
2dd08b72f1dfc49c74883302437e6f6d,29/3/2018 0:00,a3f90ba3fa24d9ec5cee857de2f2e92b,f2c9d536b8a34c1b35f443f31290c2ce,telephony,54.38,1,credit_card,SP,delivered,N
9d43eaf1f72a6d200577517c4e4265e0,4/7/2018 0:00,55020cb68ae358a51969695657a54e9c,2233b59e8cf2817f9659e52cce3093de,home_construction,340.08,3,credit_card,SP,delivered,Y
97f6c1beeb18315f25509f009a45b111,26/4/2018 0:00,b0ff65b2616bd5d0412b771e2d77dfff,af35be35db4ad0dc288b571453337376,furniture_decor,29.22,4,credit_card,RS,delivered,Y
5e84bf559fcc6a7a95c0d302a48c89be,15/5/2017 0:00,97d5a3c222d46b035442bcbcd810d54d,aa385fbb4c463036286d169216104912,toys,69.53,1,credit_card,PR,delivered,N
9d5dfd77cf32bd319a504f77a137491b,31/7/2018 0:00,e4efc3b55060412aa551053c35f581f4,c10a7001e8b49dfc03817444b5f2ed81,watches_gifts,144.11,1,credit_card,MG,delivered,Y
5cd498954e2b37d71b315166809b4bd7,14/8/2018 0:00,393c2ace23a135d0bcc7e70167448e16,731cf6fbf44cc64a9583fabe2c00750e,drinks,161.37,1,boleto,BA,delivered,Y
3030ecce41acdc5bf51484698b3d8fe7,9/8/2018 0:00,f9a2090a26802e418b4ea39294bcfa98,060c17562f97e5bb60bc0dfa4dd5b3f2,computers_accessories,32.43,1,credit_card,SP,delivered,Y
74d91d0ed661cdf6683637341c196645,21/8/2018 0:00,5c3914b94ee76459cbcc768f1bd2dd0a,1f8fc2e117826028a2f1ad01a8638d62,housewares,537.16,1,boleto,PR,delivered,N
bc5cea9719955b2337f23a87db809566,27/9/2017 0:00,0efdde54b9e08d009874be9231dfe635,68fcd6e074680a12b9fa38a42bbfec1c,watches_gifts,190.87,1,credit_card,MG,delivered,Y
e51859ab3a4df4a9dd8d6f60a060148b,13/6/2018 0:00,5a4ac8dc137c5010a2845fc89f2ccd67,aa8d88eb4b9cb38894e33fa624c4287f,watches_gifts,74.08,4,credit_card,PE,delivered,Y
288edb42bc749855816a5e66e39d342a,24/10/2017 0:00,55dfea89540867cbe96091b82db0cb06,2136c70bbe723d338fab53da3c03e6dc,watches_gifts,73.56,3,credit_card,SP,delivered,Y
0aea558128f1a96bd223babc4dc79bd3,24/10/2017 0:00,55dfea89540867cbe96091b82db0cb06,14a0471af2a7bc596532fc8a6f29b1f8,watches_gifts,73.56,4,credit_card,SP,delivered,Y
5943f6d5dc8ba01f970b8ef4d18678cb,4/6/2018 0:00,ac3d0170d3ca79e7512a06a516f4621d,695c34c5771cca25ecdc04d24a9b49f6,furniture_decor,157.75,2,credit_card,GO,delivered,Y
174fb39de9de15c80ea4076ba0cb6c83,27/8/2018 0:00,0688198ee392c92540c81f5a3f2b3655,99a4788cb24856965c36a24e339b6058,bed_bath_table,97.32,1,credit_card,MG,delivered,N
8b2f04328e5408c6e2f9ebd38f2af662,6/4/2018 0:00,61bc6c4a059f69ea37ec1fc5abfca27f,a9b36aaa68ebd315701524c822800f29,furniture_decor,99.43,1,credit_card,SP,delivered,Y
9b0efb7141956726fa720e1ab576d4ca,16/2/2018 0:00,076fae3f09eb7ff1b41f2dcbd96e867f,35afc973633aaeb6b877ff57b2793310,home_confort,104.76,1,credit_card,MG,delivered,Y
b3b9c134c866906502560d298369a253,22/5/2018 0:00,f32cdbbeca0aba5358bddc018dd12b09,e0d64dcfaa3b6db5c54ca298ae101d05,watches_gifts,165.83,2,credit_card,RS,delivered,Y
a65f65e30792ce1c3492008e544cd0da,15/8/2018 0:00,12d9e338f349a4d5ba7ebedf1f93b26f,b30d7b0adcdc4a117f455472548155ec,home_appliances,138.94,4,credit_card,RJ,delivered,N
f8965d92f9d8e18cd5d1a0e3bc9d15fc,27/7/2018 0:00,ee053c87e7fb771f1326ad7f8592c28e,e0d64dcfaa3b6db5c54ca298ae101d05,watches_gifts,174.19,2,credit_card,DF,delivered,Y
93ee5063c90357efe9aaeabb20badbf6,13/8/2018 0:00,a00e38794a6b0c88f86ebedb6b68c8b9,b4bbe69ef82d98f932d5c94987c42938,baby,53.23,2,credit_card,MG,delivered,N
4ce4fb772277f3a13a61a93b7f19d62e,23/2/2018 0:00,14885ec3a15ffa02b8dc0cb52748ef9e,52198ab6a720304fd80cac19c691a049,health_beauty,147.94,2,boleto,SP,delivered,N
421a29f5936d35b40acaa102627113f2,14/8/2017 0:00,0f5974d48b53c84eab42f27ff30a4bcd,47920da896bbd89e851429c78a7a7a8b,office_furniture,225.72,2,credit_card,SP,delivered,N
fa77901ba32818c037de356056fd2a6d,24/4/2018 0:00,ae44510fbe1ff7826298182f9f21aee9,e0d64dcfaa3b6db5c54ca298ae101d05,watches_gifts,179.04,2,credit_card,RJ,delivered,N
a64331bb3f2dc9398fc61964bbf99296,31/10/2017 0:00,32e798e44d5d6847c29700f4fd81c67f,4cd6ba4ea3112de8fc238307c4dc6307,bed_bath_table,55.6,3,credit_card,RS,delivered,N
1f0fb6f94c105ba0047b56143a01c3a9,19/7/2018 0:00,a12fc54cae982f13145a7c826cce10a1,bdb0b11a36aed4d0d862a7037c838560,telephony,1157.41,3,credit_card,RN,delivered,Y
bbdac08bddebc79ee2654423b9ad63c3,9/5/2018 0:00,53c26d4cc00e6fe479057e894b7c1805,2b849e71ada03a262ef4338a7abd8b79,housewares,116.97,6,credit_card,SP,delivered,N
9a3492f3f18d2b5cf77e8ce369f84d80,27/7/2017 0:00,efa0f03926c32196b7872e25a183ee84,a92930c327948861c015c919a0bcb4a8,watches_gifts,92.3,4,credit_card,RJ,delivered,N
b836b696665c1f7e1d72497adf574b4f,20/7/2018 0:00,688bb6776d5f885e4b46d4c4bac240c2,4231002e80d2a25aed31d65b4b91f479,pet_shop,56.87,4,credit_card,SP,delivered,N
11bd7edbef6a822b220f48085472871b,5/10/2017 0:00,1c23e9b21cc43e6f701683d23ab22360,ca0019454bd5ddca0f4022fe89f6557a,home_confort,325.93,3,boleto,RJ,delivered,N
f97e435076c45487417ce991028f5445,21/11/2017 0:00,57687546c853c106a30036e7c483dc7d,3104dbf304c25fa1812a11ad924f8b57,flowers,59.24,1,credit_card,SP,delivered,N
712ddc2da1bdd2e1b5f6baf0171860c2,22/8/2017 0:00,eca3a8926046168aff9d798845a45446,9a7c0784b8058269d176b3089c946ed0,bed_bath_table,70.12,2,credit_card,RJ,delivered,N
710770cfb61b2c43a091ab2c7b89a921,22/8/2018 0:00,ff49bffe330079cba69c36c1dd40ea9c,f109f04ad95889f2f041a91afe3d894e,health_beauty,63.35,1,credit_card,SP,delivered,N
f05b87cae9d521c780bc3dfc281ca892,30/6/2017 0:00,82e234f722a0424865f264e825423f24,d20f41d8b70e59cb4c63d68b1dcfc0a4,housewares,58,4,boleto,PR,delivered,N
de6167039d6c71c0bea5a5d3b9437082,10/11/2017 0:00,5efe3bb2ff056a6a0f2370818502daed,3225c54bb2785c33f49f50398fcdb88c,watches_gifts,294.7,1,credit_card,RJ,delivered,N
6e341e7f154e744143c5fc3e937bfda4,21/5/2018 0:00,445303938ffc592a9c9db7dacb942a25,39af1cd37608a2db10b81fd2350ce047,pet_shop,131.11,1,credit_card,SP,delivered,N
99d49f52685bd8c00ec0c341cc75d68f,15/3/2018 0:00,807296d62da788dec65e395496233222,afdcebff326be8196c01b6ac2758fce1,auto,28.98,1,credit_card,SP,delivered,N
ed3096861c94e38da3ac5ded1f35a0b0,27/8/2018 0:00,6f7c6c8b6f6589599907dae484d21d54,f1b5bab9091189a35c60f52afb5bcfa0,sports_leisure,163.68,1,credit_card,SP,delivered,N
4e21387c48145e5e07a1d552b1a69776,15/8/2017 0:00,f36f76de5290df0bae563f9cdccffeb7,418b40c9e83b7e5ac79e4a7ef975ebbe,home_appliances_2,197.95,3,credit_card,SP,delivered,N
4813c50e3548fa87684c05b730ecccee,4/5/2018 0:00,02b6ef845021b8fefe19c8d200f3ee06,3ff22524016b71a48fd1e5054632985c,bed_bath_table,2024.31,3,credit_card,RJ,delivered,N
006dd93155bc2abd844cc5eed3a0fe7f,20/9/2017 0:00,7bd29d20a3652dd52bcf8c29f858709c,46e4940f28c9231a801873e62ca55c53,perfumery,51.84,1,credit_card,SP,delivered,N
05d27719c66597da0628a53f6009ed67,19/1/2018 0:00,0fdfbef2ae337480fe00523dac271cb3,8a443635fdf9759915c9be5be2e3b862,bed_bath_table,255.84,1,credit_card,RJ,delivered,Y
db7c883ba7581113260202fc55e73782,19/1/2018 0:00,0fdfbef2ae337480fe00523dac271cb3,aa36c2127048efdcd47f4ad5b6b68810,bed_bath_table,255.84,1,credit_card,RJ,delivered,N
e08f76fed43c999d57979d1879871ce1,1/9/2017 0:00,ee98818c6687d02e43557a4ea0178b2b,52e9413ed0d3e64b796aac2bc2291d50,sports_leisure,165.7,6,credit_card,ES,delivered,N
dfa7d326a489fe0c01a652351a552b43,24/1/2018 0:00,9935b7e2683de890a208026f020e54d3,5113c9a5037013b0a750444df6dec60f,sports_leisure,121.87,6,credit_card,SP,shipped,N
e991f50bb727c1894e1f74527af4edf8,22/3/2017 0:00,b3d6eae7841038cd56fcb6f8f773d684,b6cefe1d620b9208fe6fae76b2c72887,baby,80.75,1,debit_card,SP,delivered,N
8cf0fd0e7dc9c106fa1f09ba6bce7626,16/3/2017 0:00,e048d4f04bde3e12f337cf38d680345d,a0fe1efb855f3e786f0650268cd77f44,agro_industry_and_commerce,38.04,1,boleto,MS,delivered,Y
f27ea04b349ddb1a82dbc871adcefe37,6/10/2017 0:00,1d7f4a786618ec8e4aaa51733bc96dba,d77688ff55bbbc28706814a06538c8bc,bed_bath_table,56.5,3,credit_card,DF,delivered,N
405a30197dbb4ed83804a680c2bbae9b,11/1/2018 0:00,e0233c751408137ec5cdde0c37e6a61a,1ec597ef2aaee9e73f32a970247f3192,health_beauty,60.85,5,credit_card,MG,delivered,N
06f3401b97e4d89032cbd5ac7670247c,14/2/2018 0:00,3edb4054ab915a9e3ff74ec855f40c41,389d119b48cf3043d311335e499d9c6b,garden_tools,63.27,2,credit_card,SP,delivered,Y
6a233c2059af7138039e43722cde5874,10/8/2018 0:00,dbddd2b790d224a5043cb1a76046fcc7,f651a1feed5aa6608d52c05f6c435145,telephony,95.56,1,credit_card,SP,delivered,N
a03310d9287cd64790388948501066cf,11/6/2018 0:00,10903bb91fbe71e98f0c18940fddac03,97759b2e2035fcd87986a43119b56c7d,home_construction,101.48,4,boleto,SP,delivered,N
ec727bb2d54db32de3e2a4845988fe0b,11/6/2018 0:00,10903bb91fbe71e98f0c18940fddac03,97759b2e2035fcd87986a43119b56c7d,home_construction,101.48,4,boleto,SP,delivered,N
f1d572fdda4a03235f86ebb75b8e536c,23/3/2018 0:00,3bd08ce268152ada1de9eccd7d7e0911,7172a7870fee91850dcbcb1f4de40cfc,bed_bath_table,107.78,1,credit_card,RJ,delivered,Y
9d8698c08be0d1824923f62270dd0d3f,7/11/2017 0:00,73d7c87d44af686f20f4c826c19f73bc,b4b41230d7134dd767bc903a9c773f18,furniture_decor,248.91,7,credit_card,SP,delivered,Y
4da937ffa1e058f52a9eeb89187d65b5,16/8/2018 0:00,fcbcbb80c8909bb456bb6b3bc1bc283a,69523f67543ff9ea6b1a15858fb59b3b,watches_gifts,71.07,8,credit_card,SP,delivered,Y
f44290da5e8c6072226e24963b341e8e,9/5/2017 0:00,a5c806ebe5b25d0ab1e7f0da0e17d6bc,67c3a22492bcb6677d6ee56b8516f537,luggage_accessories,133.9,1,credit_card,SP,delivered,N
22c8ac26992112755df2e1542f2d1cfd,6/2/2018 0:00,c87b3c3de04773e493cdf8ef030e50e9,151259fe8ced305ca05dc771fc72d711,sports_leisure,23.68,1,credit_card,SP,delivered,N
0e3e431534069e8ac235c637dfb199d8,20/6/2018 0:00,c64199b55f928b9302b63c4f9d841fcb,de80c37c338574091896b7fdc81dc376,health_beauty,209.11,1,credit_card,RJ,delivered,Y
cd746a0e172f3aac198180760cc21a8e,29/5/2018 0:00,0408706c63edeca6b44b24f6f077aa47,253ef56cd52d920f8066748da224c5eb,health_beauty,100.47,1,credit_card,PR,delivered,N
e63271442e778d83ae9868408c1028e7,30/10/2017 0:00,f6139ab3e9e9100d5210dc8467c38663,54b755678728b84472c2b654ac4de777,food_drink,129.22,1,credit_card,BA,delivered,N
69aea24ee3243d0535ea6e03789bb5fc,30/10/2017 0:00,f6139ab3e9e9100d5210dc8467c38663,54b755678728b84472c2b654ac4de777,food_drink,129.22,1,credit_card,BA,delivered,N
32569fba210ee051f2c62dff9d4344ed,29/5/2018 0:00,113271b647a5f12bd3f41c1e37f78c1d,926d11f0e2a1171fed968faf5caa8f92,garden_tools,87.05,1,credit_card,BA,delivered,N
f2e891dfdc747b73c508d7a5689e82bf,22/3/2018 0:00,919a862b7515e8ad7dc8bfe5f9b327fa,c7fd13b5e515bffdab855d0812842edb,furniture_decor,188.62,2,credit_card,SC,delivered,N
d2e1e475eb8219af9fae283307d88860,22/3/2018 0:00,919a862b7515e8ad7dc8bfe5f9b327fa,c7fd13b5e515bffdab855d0812842edb,furniture_decor,188.62,2,credit_card,SC,delivered,Y
c1c7173565800e41c6701cfc4435f467,11/7/2017 0:00,59654be810cae5761b11ae6b37ba187b,ecc7e6fab3b3398b08af2baf86214af6,telephony,95.31,1,credit_card,SP,delivered,Y
3ce16e50c1842ad30631811796a31afc,28/12/2017 0:00,a622d011cb10060dd3ea9132c44f405f,fbc1488c1a1e72ba175f53ab29a248e8,perfumery,132.58,1,credit_card,MG,delivered,Y
f3f075558b483bc41012c816ef977100,30/7/2018 0:00,e6b34658d05806bc09a58a9b0814e93b,b72a8fd99d59007948419121f2a5056e,auto,83.82,2,boleto,RS,delivered,N
c53b15af645d91a057ddba9d0e1f21c7,22/9/2017 0:00,d48638d3446e1d1556b850fdc3eeda8f,130482add9fd75ccb6c57ba007694a2d,computers_accessories,137.17,1,credit_card,MG,delivered,N
fa3c3fa4aaa5d4ca8cdfdd7daec909bb,31/7/2018 0:00,979243d8d465d002397d1e5febd19a31,d285360f29ac7fd97640bf0baef03de0,watches_gifts,146.32,4,credit_card,SP,delivered,N
784389cee609eccd4f055e1eb8544285,31/7/2018 0:00,979243d8d465d002397d1e5febd19a31,d285360f29ac7fd97640bf0baef03de0,watches_gifts,18,4,voucher,SP,delivered,N
06661c686ea79767c8ab8b8ffa3e62fd,17/7/2018 0:00,61cd1aa2c24f2dde3e451da8d049fd81,010f24a605e8431fc68562e597f80d63,computers_accessories,33.23,3,credit_card,SP,delivered,N
44bb5734f29017e33add235fbdf83b90,13/8/2018 0:00,ed770d411ea2e927e3b2dc575c0ca653,688ad0169550f8e2eb0307b61df3ba12,bed_bath_table,89.82,2,credit_card,RS,delivered,N
1d52ba7197c7acebbb4f826f6585536f,3/4/2018 0:00,f3fb635e8df1903c48444b195d8d4b76,bee2e070c39f3dd2f6883a17a5f0da45,computers_accessories,196.01,4,credit_card,RS,delivered,N
ad27779fb29796c8d798f29aefedf3d0,6/6/2018 0:00,040f8dcf0a86b8897aaa4eb25e49830f,cd2ea14a901da3b47b33516f3ca6929e,health_beauty,91.19,1,credit_card,SC,delivered,N
26cf5f2fef907ebc54269ab08ba4fc3b,28/12/2017 0:00,8a11981cadf7feaab34826f59a3185c6,ee75970e2871fe4204cf7bcdda61d08a,computers_accessories,112.92,2,credit_card,ES,delivered,N
7f54ad19b476573fb7bf3beb2faa6c55,17/7/2017 0:00,78791713501b5a7de9d65ff42dcdb016,25bf7c5e5f9d008845212122805014e5,bed_bath_table,136,1,credit_card,DF,delivered,N
e14fbb884fb89b4ed687485a902caf75,17/7/2017 0:00,78791713501b5a7de9d65ff42dcdb016,25bf7c5e5f9d008845212122805014e5,bed_bath_table,136,1,credit_card,DF,delivered,Y
0a7af36dc9b46e0920a68a9e2ee2198e,17/7/2017 0:00,78791713501b5a7de9d65ff42dcdb016,25bf7c5e5f9d008845212122805014e5,bed_bath_table,136,1,credit_card,DF,delivered,N
2804019a383c2bf8db7dde416cf663d2,17/7/2017 0:00,78791713501b5a7de9d65ff42dcdb016,25bf7c5e5f9d008845212122805014e5,bed_bath_table,136,1,credit_card,DF,delivered,N
0b339dee90210409b715a9f2b6af29a7,27/4/2018 0:00,02198c63d3e65ea299d6d8d3c7a11665,963bc5def5962c07b9a36fa70d08c989,sports_leisure,21.59,1,boleto,SP,delivered,N
3fa91d0a7193cb9564de5db19fdbbd47,28/5/2018 0:00,b78f1002deaf3c2173f7c202c5b4fc07,d8aead84c0ff5356cacb9ac841ec3a5f,housewares,198.56,2,credit_card,RJ,delivered,Y
4b939b269e876343e876d466afcb69d1,28/5/2018 0:00,b78f1002deaf3c2173f7c202c5b4fc07,d8aead84c0ff5356cacb9ac841ec3a5f,housewares,198.56,2,credit_card,RJ,delivered,N
dc96a12713fb7cbfd8feac4ab0b8f2a2,15/12/2017 0:00,0dc9c8d77cfdc1d53d8378286c77de05,cf8f54285cd7068ecc0f6956d1dc311b,cool_stuff,33.1,2,credit_card,SP,delivered,N
524328eaaeddfd8aa01dc3897ad69935,30/6/2017 0:00,fdb1bd51afc276640a61902a7918522c,a92930c327948861c015c919a0bcb4a8,watches_gifts,85.8,4,credit_card,SP,invoiced,N
247d5afd3ec08a69d7ae743a6fcae022,22/3/2018 0:00,33e2ec99a0b818a86def54a73031892a,24c66f106f642621e524291a895c9032,health_beauty,248.76,1,credit_card,SP,delivered,N
7d07b6c1321e0ae86b7d6205e015f0a1,18/12/2017 0:00,76ef492abb3414d73c62f104e7b179e3,c94d19d021d4a8fbae5a45f904aeea90,furniture_living_room,144.01,4,credit_card,SP,delivered,N
fcc92ad75bbb8728d4d4488325ffc907,19/3/2018 0:00,0698b42dd37c77db1c056d415e028737,b3cf0a98f31b76ed0cec13d9c77102c4,market_place,42.03,1,boleto,PR,delivered,N
ac14a1a3d8c2b071a150eb2990b5ecd8,9/11/2017 0:00,29ed46c06126f174d4fbf76e310adbfd,a98657f6c266c87a5477b593aa1b7a80,sports_leisure,196.29,1,credit_card,SP,delivered,N
afa17ebff8d7e00d7c9e04860c7ddcea,17/3/2017 0:00,97a502d1eddd99e0765df4eebc950f31,58662fc2ddcb4853532ee42a1cfc9843,computers_accessories,145.86,2,credit_card,SP,delivered,N
100ed138d169a3f969afa5449750db73,17/3/2017 0:00,97a502d1eddd99e0765df4eebc950f31,58662fc2ddcb4853532ee42a1cfc9843,computers_accessories,145.86,2,credit_card,SP,delivered,N
1cbc5d1981e34d5c950e9418aa02217d,17/3/2017 0:00,97a502d1eddd99e0765df4eebc950f31,58662fc2ddcb4853532ee42a1cfc9843,computers_accessories,145.86,2,credit_card,SP,delivered,Y
bf9a3a8d9db6be5e4dfcfe2f071ef405,25/10/2017 0:00,4173a58ff83790b84c371f56879b5227,83b00325c13c44245b2c3a2befa62a0e,baby,217.78,1,boleto,RJ,delivered,Y
b5195225c11fc325d686d24fe14eedbb,14/3/2018 0:00,4c20c0ee3e142218ffbb29ea05d6efa3,437c05a395e9e47f9762e677a7068ce7,health_beauty,57.68,1,credit_card,SP,delivered,N
8713b68a2b202b96d7de08d7e0b8f1a9,21/12/2017 0:00,14eb8f180e208b9805e196fccbbcfd13,f819f0c84a64f02d3a5606ca95edd272,watches_gifts,731.37,1,credit_card,AL,delivered,Y
86f93f534bde58b65acb4aa52a45c8eb,3/11/2017 0:00,87f48948d0e70bba2df3ac0bf3358269,83b00325c13c44245b2c3a2befa62a0e,baby,217.78,1,credit_card,RJ,delivered,N
369cb139024a5e7dcc497edd71a6f244,11/12/2017 0:00,09c361fed7245568f0f104496ed4f92f,a19b6951c75da43aad691622dd2f6abe,furniture_decor,138.21,1,credit_card,SP,delivered,N
4338e6bc70fcf731f6d799f56c66b6cb,11/12/2017 0:00,09c361fed7245568f0f104496ed4f92f,a19b6951c75da43aad691622dd2f6abe,furniture_decor,138.21,1,credit_card,SP,delivered,N
a4d7c8bca45b56444e3c59ddcca7d7c9,11/12/2017 0:00,09c361fed7245568f0f104496ed4f92f,a19b6951c75da43aad691622dd2f6abe,furniture_decor,138.21,1,credit_card,SP,delivered,Y
08d70627d548cd883ac394cc5da92d87,7/8/2018 0:00,5493b0c34dc1481b67a6365a6c3ff174,1b7ce992a80ac036dd9ab73d08289712,electronics,38.14,3,credit_card,PR,delivered,N
57fac99131db488c097fd2b5a75255dd,6/7/2017 0:00,ea638fb7f3303f3c72cf8e7af61a6a37,70ad1cce006c26381f72387a1cdb2bf6,computers_accessories,142.01,1,credit_card,CE,delivered,N
